x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,0.05184,-0.01487,0.07802,-0.01528,0.07569,0.00713,0.0692,0.03448,0.0462,-0.05482,0.07559,-0.01081,0.08785,0.0558,0.08924,0.10829,-0.00687,-0.03715,-0.01076,0.01473,0.00058,0.09029,0.00743,0.14652,-0.05664,-0.0157,-0.08771,0.00117,-0.09591,0.03934,-0.10064,0.07872,-0.09652,0.01152,-0.13789,0.00792,-0.16054,0.01008,-0.1848,0.01481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,0.0359,-0.02859,0.065,-0.04693,0.08195,-0.01718,0.09292,0.01914,0.04409,-0.12719,0.06506,-0.11105,0.07771,-0.05444,0.084,0.00178,-0.01436,-0.11628,-0.01444,-0.07832,-0.00076,-0.00725,0.00563,0.0529,-0.06724,-0.08948,-0.08971,-0.08164,-0.10143,-0.04333,-0.11567,-0.00555,-0.10908,-0.05611,-0.14005,-0.0682,-0.15723,-0.05704,-0.17733,-0.04528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,0.03414,-0.01611,0.06107,-0.03486,0.06685,-0.012,0.07727,0.00804,0.05026,-0.13756,0.02828,-0.19037,-0.00034,-0.23298,-0.03159,-0.26163,-0.01195,-0.13638,-0.04979,-0.12149,-0.05519,-0.04669,-0.05779,0.01031,-0.0648,-0.11775,-0.10867,-0.1078,-0.12814,-0.06195,-0.14533,-0.02124,-0.10563,-0.08814,-0.14735,-0.09774,-0.16868,-0.07725,-0.18859,-0.05964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,0.03747,-0.00797,0.06722,-0.03014,0.08672,-0.02369,0.11125,-0.01939,0.05461,-0.1283,0.03551,-0.17806,0.01084,-0.21673,-0.01717,-0.24376,-0.00652,-0.1295,-0.03608,-0.10646,-0.03434,-0.02816,-0.03355,0.03235,-0.06159,-0.11063,-0.09979,-0.09973,-0.11051,-0.04413,-0.11994,0.00401,-0.10685,-0.08025,-0.14368,-0.08702,-0.15665,-0.0558,-0.16737,-0.02767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,0.03968,-0.03291,0.06658,-0.05615,0.07699,-0.03635,0.08612,-0.00467,0.03256,-0.12764,0.01536,-0.11489,0.00075,-0.07618,-0.0198,-0.04617,-0.02295,-0.11658,-0.06403,-0.08325,-0.08493,-0.03941,-0.10549,-0.00359,-0.06813,-0.09718,-0.11564,-0.07714,-0.14557,-0.05008,-0.17268,-0.02502,-0.10015,-0.0716,-0.14716,-0.07461,-0.18062,-0.06387,-0.21039,-0.05828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,0.01088,-0.05073,0.01235,-0.08407,0.01368,-0.07813,0.01793,-0.06196,-0.06349,-0.17102,-0.12994,-0.17403,-0.1798,-0.17077,-0.22885,-0.16925,-0.09008,-0.13974,-0.15998,-0.14086,-0.19168,-0.11761,-0.22041,-0.09709,-0.09719,-0.09957,-0.16928,-0.09264,-0.20881,-0.08519,-0.24815,-0.07635,-0.08824,-0.05596,-0.1323,-0.0491,-0.16768,-0.04056,-0.20702,-0.03441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,0.00073,-0.06573,-0.02067,-0.1136,-0.04244,-0.13021,-0.05811,-0.12863,-0.11802,-0.11245,-0.18673,-0.12077,-0.23111,-0.12309,-0.27012,-0.12171,-0.12715,-0.07578,-0.19902,-0.0833,-0.24575,-0.08238,-0.28242,-0.07568,-0.118,-0.03699,-0.18253,-0.03694,-0.22622,-0.03762,-0.26092,-0.03215,-0.09607,-0.00065,-0.14482,0.0119,-0.17948,0.01834,-0.21028,0.02754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.02103,-0.07707,-0.07631,-0.13193,-0.12221,-0.17219,-0.15643,-0.2123,-0.15337,-0.06711,-0.22425,-0.06513,-0.26864,-0.06325,-0.30625,-0.05979,-0.1567,-0.02047,-0.23054,-0.02072,-0.28032,-0.02206,-0.32061,-0.0218,-0.14707,0.02315,-0.21424,0.02277,-0.25815,0.02075,-0.29403,0.01944,-0.12758,0.0647,-0.18137,0.07973,-0.21613,0.08674,-0.2468,0.09234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.02287,-0.07961,-0.07633,-0.13388,-0.12568,-0.17671,-0.16441,-0.2125,-0.15708,-0.074,-0.22735,-0.07258,-0.27168,-0.07135,-0.30985,-0.0699,-0.16176,-0.02715,-0.234,-0.02654,-0.28436,-0.02682,-0.32627,-0.02687,-0.15316,0.01622,-0.21979,0.02057,-0.26315,0.01659,-0.29941,0.01172,-0.13471,0.05827,-0.18607,0.07277,-0.22045,0.08012,-0.25178,0.08482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.02242,-0.08091,-0.07504,-0.13465,-0.12172,-0.17641,-0.15796,-0.21392,-0.15862,-0.07316,-0.2278,-0.07224,-0.26995,-0.07165,-0.30627,-0.07107,-0.16243,-0.02562,-0.23444,-0.02537,-0.2832,-0.0257,-0.32404,-0.0256,-0.15389,0.01846,-0.21928,0.01989,-0.26185,0.01664,-0.29689,0.01255,-0.1355,0.06174,-0.18629,0.07604,-0.22002,0.08215,-0.2495,0.08601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.0225,-0.08009,-0.07581,-0.13447,-0.12386,-0.1774,-0.16153,-0.21382,-0.1582,-0.07484,-0.2269,-0.07311,-0.26998,-0.07179,-0.30666,-0.07079,-0.16352,-0.028,-0.23546,-0.02746,-0.28398,-0.02713,-0.32407,-0.027,-0.1559,0.01567,-0.22188,0.01821,-0.26313,0.01527,-0.29691,0.01091,-0.13803,0.05874,-0.1884,0.07315,-0.22086,0.07934,-0.24934,0.08263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.01928,-0.08232,-0.07303,-0.14125,-0.12031,-0.18591,-0.15656,-0.2229,-0.16032,-0.08213,-0.22872,-0.08356,-0.27049,-0.08413,-0.30548,-0.08344,-0.16552,-0.03489,-0.23615,-0.03907,-0.28362,-0.04008,-0.32264,-0.03952,-0.15821,0.00879,-0.22353,0.00515,-0.26443,0.00098,-0.29708,-0.00213,-0.13997,0.05118,-0.18842,0.06221,-0.22142,0.06869,-0.24998,0.07431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.01812,-0.07983,-0.06892,-0.13805,-0.1139,-0.18246,-0.14957,-0.21893,-0.1599,-0.08051,-0.22612,-0.08353,-0.26657,-0.08534,-0.30102,-0.08588,-0.16522,-0.03515,-0.23354,-0.04001,-0.279,-0.04231,-0.31732,-0.04316,-0.15766,0.00713,-0.2214,0.00404,-0.2608,-0.00116,-0.29293,-0.00581,-0.1387,0.04898,-0.18572,0.06168,-0.21816,0.06691,-0.24665,0.07057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.01657,-0.08004,-0.06704,-0.14,-0.11346,-0.18642,-0.14892,-0.22414,-0.15401,-0.08495,-0.22128,-0.0884,-0.26333,-0.08939,-0.29813,-0.08895,-0.16133,-0.03925,-0.23156,-0.0458,-0.27737,-0.04857,-0.31509,-0.04918,-0.15543,0.00419,-0.22043,-0.00026,-0.25883,-0.00667,-0.28895,-0.01206,-0.13828,0.04809,-0.18649,0.05952,-0.21731,0.06428,-0.24315,0.06713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.01688,-0.08206,-0.06655,-0.14107,-0.11074,-0.18645,-0.14486,-0.22641,-0.15425,-0.0888,-0.22144,-0.09517,-0.26305,-0.10005,-0.29824,-0.10401,-0.16079,-0.04325,-0.23134,-0.05243,-0.27897,-0.05872,-0.31888,-0.06379,-0.15439,-0.0004,-0.22078,-0.00805,-0.26276,-0.01628,-0.29693,-0.0245,-0.13703,0.04205,-0.18689,0.05075,-0.22091,0.05376,-0.25085,0.05485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
0.0,0.0,-0.01525,-0.08236,-0.06515,-0.14428,-0.1106,-0.19153,-0.14541,-0.23058,-0.15038,-0.09352,-0.21812,-0.10069,-0.26061,-0.1038,-0.29643,-0.10578,-0.15899,-0.0477,-0.23059,-0.05826,-0.27837,-0.06367,-0.31793,-0.06735,-0.1543,-0.00379,-0.22006,-0.01155,-0.26003,-0.01976,-0.29222,-0.02802,-0.1388,0.04092,-0.1885,0.0491,-0.22052,0.05119,-0.24819,0.05074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
