x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,0.05022,0.05288,0.05919,0.14051,0.03606,0.21245,0.01576,0.25577,0.0009,0.1726,-0.00526,0.27474,-0.00916,0.32673,-0.01325,0.35673,-0.04013,0.17178,-0.04096,0.27281,-0.03874,0.32152,-0.04076,0.3525,-0.07031,0.1646,-0.07375,0.26133,-0.06905,0.31176,-0.0697,0.34497,-0.08826,0.15545,-0.09177,0.23368,-0.08725,0.28053,-0.08509,0.31294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,0.0386,0.05099,0.03863,0.14367,0.01677,0.22378,0.01222,0.28302,-0.01877,0.13455,-0.03498,0.25275,-0.03964,0.33173,-0.03853,0.39111,-0.05113,0.12721,-0.05908,0.24945,-0.05667,0.33423,-0.05251,0.39909,-0.07407,0.1226,-0.08376,0.23595,-0.07902,0.31109,-0.0717,0.36782,-0.08631,0.11959,-0.09438,0.20855,-0.09208,0.27065,-0.08775,0.31925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,0.05109,0.0514,0.07218,0.12841,0.05995,0.19197,0.04294,0.23365,0.02507,0.1561,0.0119,0.28761,0.00772,0.3686,0.00502,0.42948,-0.01858,0.15351,-0.02852,0.2883,-0.03189,0.37027,-0.03519,0.43444,-0.05413,0.1459,-0.06388,0.26804,-0.06468,0.34852,-0.06281,0.40945,-0.08015,0.13795,-0.08711,0.2321,-0.08657,0.29566,-0.08304,0.34239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.05966,0.04194,-0.08112,0.13097,-0.06582,0.21135,-0.03535,0.26499,-0.0812,0.14653,-0.08024,0.29257,-0.07402,0.37829,-0.06416,0.44622,-0.03008,0.14658,-0.03185,0.29402,-0.03212,0.38505,-0.02955,0.45629,0.02104,0.13386,0.01963,0.22308,0.01022,0.18719,0.0048,0.14402,0.06549,0.11494,0.0583,0.17662,0.0435,0.15079,0.03718,0.11597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.06011,0.04521,-0.08613,0.12719,-0.07528,0.19738,-0.04651,0.24103,-0.08201,0.15079,-0.08442,0.29984,-0.08395,0.38117,-0.07996,0.4457,-0.03485,0.15258,-0.03986,0.31276,-0.04272,0.40326,-0.04188,0.47513,0.01446,0.14562,0.0152,0.26563,0.00324,0.2414,-0.00319,0.20201,0.0576,0.13302,0.05006,0.21629,0.03414,0.19791,0.02712,0.16403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.07224,0.03937,-0.1107,0.12208,-0.11379,0.19946,-0.0955,0.24893,-0.11523,0.14152,-0.11674,0.28716,-0.11514,0.3672,-0.11237,0.4295,-0.06417,0.14722,-0.06769,0.29971,-0.07028,0.38326,-0.06915,0.44426,-0.01349,0.14689,-0.02237,0.27089,-0.03544,0.2505,-0.03911,0.21383,0.02954,0.14016,0.01006,0.2174,-0.00378,0.19807,-0.00731,0.16411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.07605,0.03923,-0.11561,0.11826,-0.11394,0.19872,-0.09232,0.25342,-0.12422,0.13284,-0.11968,0.27951,-0.11549,0.36133,-0.11162,0.42602,-0.07264,0.13542,-0.07194,0.29601,-0.07366,0.38696,-0.07384,0.45073,-0.02104,0.13868,-0.02981,0.27621,-0.04238,0.26455,-0.04675,0.2311,0.02192,0.14154,0.00155,0.22897,-0.01433,0.21397,-0.02154,0.18316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.07029,0.03607,-0.10776,0.1148,-0.10518,0.19701,-0.08371,0.25401,-0.12298,0.13673,-0.11614,0.28071,-0.11287,0.3585,-0.10891,0.42084,-0.07385,0.13284,-0.06911,0.28822,-0.0705,0.37704,-0.06897,0.43939,-0.02253,0.1319,-0.0266,0.26391,-0.03422,0.2429,-0.03631,0.20602,0.02039,0.1326,0.00563,0.22622,-0.00467,0.20735,-0.00897,0.17537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.07085,0.03385,-0.10387,0.11079,-0.09387,0.19497,-0.06928,0.25666,-0.11813,0.12995,-0.11351,0.27378,-0.10999,0.35038,-0.10464,0.41211,-0.07139,0.12444,-0.06592,0.28566,-0.06828,0.37307,-0.06681,0.43572,-0.02248,0.12304,-0.02585,0.25507,-0.03495,0.23673,-0.03763,0.20391,0.01827,0.12339,0.00734,0.21919,-0.00378,0.20517,-0.0099,0.17618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
0.0,0.0,-0.06791,0.04025,-0.09924,0.12185,-0.08584,0.20818,-0.0597,0.26842,-0.11924,0.12772,-0.10797,0.27205,-0.09994,0.34741,-0.09182,0.40758,-0.07046,0.11948,-0.05929,0.27885,-0.05741,0.36597,-0.05308,0.42751,-0.02051,0.11711,-0.01886,0.25348,-0.02722,0.23232,-0.03159,0.19647,0.02153,0.11849,0.0152,0.21558,0.00516,0.19882,-0.00263,0.16765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
