x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,0.0521,-0.06416,0.11402,-0.08082,0.16606,-0.06748,0.18475,-0.03037,0.11621,-0.0207,0.19601,0.01669,0.18535,0.00242,0.16229,-0.01553,0.1013,0.04447,0.1836,0.0774,0.17711,0.05886,0.15599,0.04757,0.08187,0.09457,0.15971,0.13017,0.16498,0.11756,0.15572,0.1049,0.05865,0.12614,0.08736,0.19137,0.10619,0.22577,0.12228,0.25367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.04952,-0.06015,0.10843,-0.09022,0.16369,-0.08679,0.19144,-0.05843,0.12194,-0.02397,0.20475,-0.00101,0.21049,0.003,0.20088,0.00569,0.11068,0.03426,0.19297,0.05244,0.21289,0.05658,0.21949,0.05696,0.09558,0.08142,0.16849,0.10944,0.18773,0.11347,0.19533,0.10915,0.07797,0.11651,0.10402,0.17406,0.12381,0.20831,0.14007,0.23213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.04838,-0.05223,0.10742,-0.0792,0.16189,-0.07653,0.1833,-0.04038,0.11714,-0.02771,0.20054,0.01177,0.18279,0.00374,0.158,-0.00727,0.10325,0.03159,0.18682,0.06618,0.17531,0.05564,0.15093,0.04305,0.08695,0.08106,0.1617,0.12366,0.16731,0.12269,0.15964,0.1112,0.06833,0.11798,0.09541,0.18582,0.11404,0.21926,0.12954,0.23883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.05148,-0.05102,0.11078,-0.074,0.15979,-0.06912,0.17715,-0.032,0.11834,-0.02127,0.20281,0.02374,0.18162,0.01395,0.15357,0.00025,0.10147,0.03595,0.19047,0.0765,0.17184,0.0622,0.13975,0.04891,0.08227,0.08408,0.16228,0.1279,0.15191,0.1202,0.12734,0.10573,0.06143,0.11983,0.09779,0.1857,0.11039,0.21471,0.11545,0.23126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.05265,-0.04639,0.11384,-0.07192,0.16654,-0.06677,0.18213,-0.02443,0.1136,-0.02772,0.19537,0.02554,0.17326,0.0166,0.14593,-0.00072,0.09606,0.02792,0.17956,0.07713,0.16017,0.06615,0.12957,0.04985,0.07802,0.07621,0.15208,0.12445,0.13941,0.12112,0.1146,0.10632,0.05915,0.11307,0.09184,0.17575,0.10199,0.20751,0.10674,0.22622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.04937,-0.0509,0.10781,-0.07915,0.1596,-0.07674,0.17274,-0.03345,0.10555,-0.03383,0.18625,0.00959,0.16355,-0.00202,0.13561,-0.01835,0.08742,0.02318,0.16986,0.0597,0.151,0.04508,0.12112,0.03248,0.06987,0.07205,0.14695,0.10857,0.13238,0.09996,0.10595,0.08694,0.05164,0.11029,0.08795,0.16864,0.10193,0.20036,0.11059,0.22289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.04981,-0.05317,0.11218,-0.08331,0.16668,-0.08263,0.17911,-0.04004,0.10973,-0.04579,0.19423,0.00123,0.16955,-0.00637,0.14158,-0.02122,0.09306,0.01342,0.17872,0.05504,0.15869,0.04087,0.12824,0.02684,0.07598,0.06371,0.15505,0.10399,0.13979,0.09618,0.11283,0.08362,0.05765,0.10223,0.09536,0.16363,0.10833,0.19958,0.11529,0.22531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.05171,-0.05376,0.11699,-0.08101,0.17453,-0.0776,0.18459,-0.03296,0.1184,-0.04679,0.19888,0.00492,0.1757,-0.00251,0.14693,-0.01898,0.10139,0.01215,0.18576,0.0568,0.16704,0.04296,0.13576,0.02788,0.08286,0.06344,0.15804,0.10172,0.14785,0.09247,0.12534,0.07753,0.06207,0.10264,0.09403,0.16883,0.10961,0.20654,0.12082,0.23293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.0533,-0.05533,0.1213,-0.08561,0.18158,-0.08061,0.19294,-0.03144,0.11988,-0.0485,0.20311,-0.00085,0.17859,-0.0096,0.15004,-0.02512,0.10428,0.011,0.19045,0.05112,0.16922,0.03754,0.1381,0.02477,0.08647,0.06182,0.16248,0.09745,0.14842,0.08845,0.12275,0.07513,0.06518,0.10138,0.09743,0.16536,0.1117,0.20151,0.12177,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
0.0,0.0,0.0544,-0.05585,0.12392,-0.08607,0.18317,-0.07966,0.19464,-0.03112,0.11886,-0.05177,0.204,-0.00444,0.17763,-0.01345,0.1485,-0.02921,0.10256,0.01072,0.19057,0.04945,0.16778,0.03414,0.13654,0.02147,0.08472,0.06311,0.16413,0.09754,0.14869,0.08715,0.12192,0.07398,0.06447,0.10247,0.09907,0.16401,0.1093,0.20029,0.11453,0.22703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
