x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,-0.02563,-0.06785,-0.0865,-0.11097,-0.13313,-0.14055,-0.17146,-0.16096,-0.16022,-0.03441,-0.23246,-0.02186,-0.27777,-0.01674,-0.31315,-0.01324,-0.15729,-0.00028,-0.22752,0.01346,-0.27286,0.02098,-0.31032,0.02664,-0.13597,0.02472,-0.1949,0.0409,-0.22585,0.05336,-0.25263,0.06251,-0.10262,0.03936,-0.13936,0.05952,-0.16546,0.07246,-0.18998,0.08058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.01806,-0.07339,-0.08187,-0.1212,-0.14032,-0.1485,-0.18411,-0.1718,-0.16394,-0.04901,-0.23622,-0.03194,-0.28329,-0.01888,-0.31762,-0.00786,-0.17012,0.00161,-0.24635,0.01044,-0.29444,0.01759,-0.33235,0.02099,-0.16076,0.044,-0.23138,0.05615,-0.27699,0.05972,-0.31189,0.06023,-0.13719,0.07994,-0.1829,0.10864,-0.21343,0.13344,-0.23673,0.15464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.02222,-0.07907,-0.09317,-0.12572,-0.15162,-0.15532,-0.19304,-0.17841,-0.17843,-0.04708,-0.24853,-0.03156,-0.29338,-0.02053,-0.32845,-0.01049,-0.18252,0.00039,-0.25838,0.00833,-0.30825,0.01099,-0.34836,0.01254,-0.17096,0.04321,-0.24494,0.05847,-0.28966,0.05967,-0.3243,0.05897,-0.1455,0.08378,-0.19419,0.11731,-0.22843,0.13643,-0.25821,0.15099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.02773,-0.0774,-0.09849,-0.124,-0.15846,-0.15324,-0.20261,-0.17737,-0.18323,-0.04988,-0.25678,-0.03564,-0.30256,-0.02668,-0.3397,-0.01898,-0.18776,-0.0042,-0.26663,0.00442,-0.31933,0.00664,-0.36199,0.00827,-0.17522,0.03685,-0.25182,0.05219,-0.29953,0.05394,-0.33778,0.05358,-0.14855,0.07499,-0.19662,0.10902,-0.23107,0.13216,-0.26159,0.15166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.02916,-0.07969,-0.09795,-0.12702,-0.15631,-0.15801,-0.19937,-0.18776,-0.18742,-0.05675,-0.26265,-0.04451,-0.30821,-0.04129,-0.34589,-0.03954,-0.18897,-0.00889,-0.26935,-0.00122,-0.32119,-0.00182,-0.36482,-0.00331,-0.17425,0.03447,-0.24979,0.04835,-0.29811,0.04843,-0.33824,0.04526,-0.14564,0.07692,-0.19834,0.11121,-0.23673,0.12623,-0.2723,0.13488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.03211,-0.07691,-0.0997,-0.12456,-0.15784,-0.15602,-0.20212,-0.18433,-0.18982,-0.0543,-0.26509,-0.04276,-0.30975,-0.03879,-0.34749,-0.03642,-0.19093,-0.00889,-0.27097,-0.00209,-0.32336,-0.00072,-0.36708,0.00068,-0.17551,0.03295,-0.24977,0.04789,-0.29773,0.04993,-0.33767,0.04945,-0.14686,0.07319,-0.19705,0.10871,-0.23412,0.12781,-0.26919,0.14295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.03185,-0.08343,-0.09967,-0.13696,-0.15635,-0.16922,-0.19812,-0.20107,-0.1925,-0.06697,-0.26785,-0.06218,-0.31239,-0.06336,-0.35094,-0.06606,-0.19344,-0.01854,-0.27438,-0.01227,-0.32792,-0.01554,-0.3744,-0.01864,-0.17842,0.02557,-0.25234,0.04115,-0.30109,0.0398,-0.34338,0.0357,-0.14954,0.06813,-0.20252,0.10199,-0.24092,0.1177,-0.27693,0.12807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.03257,-0.0802,-0.09793,-0.13215,-0.15542,-0.16734,-0.19974,-0.1988,-0.19166,-0.06178,-0.26761,-0.05731,-0.31283,-0.05875,-0.35151,-0.06242,-0.1942,-0.0147,-0.27518,-0.00819,-0.33014,-0.00967,-0.37678,-0.01188,-0.18033,0.02731,-0.25361,0.0435,-0.3021,0.044,-0.34325,0.04007,-0.15256,0.06646,-0.204,0.10318,-0.24183,0.12018,-0.27639,0.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.03346,-0.08498,-0.1022,-0.13844,-0.1597,-0.17295,-0.20249,-0.20508,-0.19257,-0.06737,-0.26863,-0.06454,-0.31485,-0.06515,-0.35563,-0.06744,-0.19363,-0.01801,-0.27545,-0.01472,-0.32978,-0.01836,-0.37797,-0.02291,-0.17867,0.02659,-0.25437,0.03774,-0.30413,0.03699,-0.34803,0.03335,-0.15068,0.06847,-0.20471,0.10027,-0.24285,0.11773,-0.27948,0.13111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,-0.03144,-0.08694,-0.09964,-0.14166,-0.1593,-0.17555,-0.20257,-0.20946,-0.19167,-0.06859,-0.26684,-0.06622,-0.31331,-0.06861,-0.35463,-0.07327,-0.19365,-0.01793,-0.27375,-0.01331,-0.32759,-0.01667,-0.37606,-0.0216,-0.17943,0.0266,-0.25217,0.0389,-0.30145,0.03931,-0.34569,0.03611,-0.15216,0.06773,-0.20395,0.10265,-0.24082,0.11969,-0.27692,0.1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
