x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,-0.01938,-0.08836,-0.01445,-0.18676,-0.00917,-0.27544,-0.0068,-0.34388,0.11849,-0.17384,0.12544,-0.21276,0.09859,-0.20578,0.08648,-0.18893,0.14804,-0.11894,0.13701,-0.15362,0.10644,-0.14566,0.08937,-0.12689,0.15884,-0.06206,0.13879,-0.09145,0.11238,-0.08497,0.09883,-0.07097,0.16113,-0.00786,0.14643,-0.02942,0.12129,-0.03074,0.10591,-0.02672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.03837,-0.0923,-0.04437,-0.20922,-0.03706,-0.30339,-0.03297,-0.37736,0.05293,-0.19122,0.05194,-0.19587,0.02223,-0.16906,0.00517,-0.15186,0.08595,-0.13423,0.08603,-0.14301,0.05947,-0.12887,0.0424,-0.11186,0.10848,-0.07778,0.1087,-0.0825,0.08554,-0.06991,0.06853,-0.05644,0.12435,-0.02203,0.12957,-0.03108,0.10677,-0.0206,0.08777,-0.00771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.0668,-0.01921,-0.11902,-0.06857,-0.16252,-0.10649,-0.2023,-0.12697,-0.06709,-0.1755,-0.06364,-0.26111,-0.05948,-0.31859,-0.05671,-0.36372,-0.02813,-0.18926,-0.02471,-0.16165,-0.03157,-0.107,-0.0353,-0.06383,0.00886,-0.17549,0.00299,-0.1355,-0.00551,-0.08659,-0.01162,-0.04711,0.04128,-0.15353,0.03381,-0.12213,0.02445,-0.08178,0.01814,-0.05356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.05697,-0.02246,-0.10902,-0.07238,-0.15171,-0.10617,-0.19176,-0.12653,-0.06491,-0.17853,-0.06112,-0.26137,-0.05903,-0.31881,-0.05602,-0.3658,-0.02683,-0.18837,-0.02163,-0.15487,-0.02608,-0.09458,-0.02658,-0.04999,0.00886,-0.17308,0.00756,-0.12857,1e-05,-0.07756,-0.00448,-0.03879,0.03982,-0.14791,0.03559,-0.11443,0.02359,-0.06994,0.01677,-0.03826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.059,-0.0209,-0.11426,-0.07051,-0.15993,-0.10604,-0.2013,-0.12636,-0.07372,-0.17474,-0.06959,-0.26057,-0.06751,-0.31971,-0.06516,-0.36805,-0.03674,-0.19025,-0.03397,-0.15742,-0.03574,-0.09702,-0.03385,-0.04963,-0.00129,-0.18148,-0.00396,-0.13562,-0.00691,-0.08395,-0.00784,-0.0408,0.03016,-0.16283,0.02376,-0.12772,0.01689,-0.08112,0.01478,-0.04472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.0574,-0.01638,-0.11294,-0.07123,-0.15548,-0.10774,-0.19552,-0.12715,-0.06689,-0.17223,-0.0658,-0.26104,-0.0634,-0.31983,-0.06148,-0.36869,-0.02594,-0.18165,-0.02776,-0.14833,-0.03157,-0.08089,-0.03262,-0.03072,0.01169,-0.16929,0.0048,-0.12328,-0.00323,-0.06533,-0.00988,-0.02165,0.0447,-0.14513,0.03944,-0.10904,0.02831,-0.06238,0.01928,-0.02936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.06031,-0.01525,-0.11866,-0.07019,-0.16095,-0.11062,-0.20173,-0.13682,-0.0756,-0.1802,-0.07491,-0.26413,-0.07371,-0.32267,-0.07305,-0.36971,-0.02888,-0.19084,-0.03774,-0.15751,-0.04778,-0.08413,-0.05229,-0.02405,0.01117,-0.1724,-0.00737,-0.11421,-0.01874,-0.05549,-0.02526,-0.00946,0.04259,-0.13974,0.02476,-0.09262,0.01156,-0.04644,0.0042,-0.01255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.06188,-0.02097,-0.11451,-0.07587,-0.15595,-0.12095,-0.1986,-0.15122,-0.07273,-0.17259,-0.06816,-0.26172,-0.06487,-0.32137,-0.06229,-0.37046,-0.02812,-0.1779,-0.03699,-0.14266,-0.04836,-0.08324,-0.05299,-0.03521,0.00965,-0.15579,-0.00854,-0.10376,-0.02446,-0.05147,-0.03406,-0.00902,0.03922,-0.12308,0.02471,-0.08749,0.01109,-0.0452,0.00326,-0.01203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.07625,-0.0067,-0.13585,-0.05853,-0.17373,-0.10858,-0.2064,-0.1471,-0.09222,-0.1643,-0.08932,-0.24096,-0.08391,-0.29317,-0.07871,-0.33569,-0.05239,-0.17648,-0.07435,-0.12244,-0.08645,-0.07189,-0.08612,-0.03589,-0.02353,-0.1611,-0.0464,-0.10096,-0.05706,-0.05719,-0.05821,-0.02378,-0.00356,-0.13811,-0.02498,-0.09565,-0.03313,-0.06142,-0.03312,-0.03538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
0.0,0.0,-0.0656,-0.01919,-0.12291,-0.07038,-0.16756,-0.10572,-0.21083,-0.12551,-0.08643,-0.18023,-0.0958,-0.27308,-0.10057,-0.33423,-0.10414,-0.38123,-0.04193,-0.19288,-0.05586,-0.16562,-0.06318,-0.09094,-0.06321,-0.03226,-0.00424,-0.18146,-0.02698,-0.13195,-0.03547,-0.07051,-0.03689,-0.02454,0.0264,-0.15782,0.00594,-0.11017,-0.00702,-0.06387,-0.01017,-0.03208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L
